par_id,bus_delante,trip_delante,bus_detras,trip_detras,codi_parada,ordre,headway_pair,hora_delante_str,hora_detras_str,franja_hora
1534_1__6085_2,1534,1534_1,6085,6085_2,3797,1,7.0,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,2984,2,6.883333333333383,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,2685,3,6.366666666666674,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,3649,4,4.883333333333326,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,3747,5,4.300000000000011,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,482,6,4.199999999999989,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,709,7,3.400000000000034,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,1577,8,3.71666666666664,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,990,9,2.4499999999999886,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,109,10,1.8333333333333144,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,396,11,1.6666666666666856,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,1253,12,1.9666666666666401,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,94,17,1.0833333333333712,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,1080,18,1.5666666666666629,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,146,19,1.1499999999999773,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,3907,22,1.8000000000000114,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,949,23,1.3000000000000114,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,913,24,1.4166666666666856,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,212,26,2.099999999999966,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,2736,28,2.1166666666666742,06:51:00,06:58:00,6
1534_1__6085_2,1534,1534_1,6085,6085_2,705,29,2.6166666666666742,06:51:00,06:58:00,6
