par_id,bus_delante,trip_delante,bus_detras,trip_detras,codi_parada,ordre,headway_pair,hora_delante_str,hora_detras_str,franja_hora
6027_1__6201_2,6027,6027_1,6201,6201_2,3797,1,8.0,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,2984,2,7.050000000000011,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,2685,3,7.25,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,3649,4,8.03333333333336,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,3747,5,7.633333333333326,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,482,6,7.28333333333336,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,709,7,7.25,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,1577,8,9.833333333333371,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,990,9,10.366666666666674,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,109,10,12.21666666666664,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,396,11,12.099999999999966,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,1253,12,13.216666666666697,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,1554,13,13.316666666666663,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,1099,14,12.166666666666686,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,168,15,14.066666666666663,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,929,16,14.46666666666664,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,94,17,14.866666666666674,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,1080,18,14.53333333333336,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,146,19,15.166666666666686,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,1089,20,14.56666666666672,06:06:00,06:14:00,6
6027_1__6201_2,6027,6027_1,6201,6201_2,213,21,15.866666666666617,06:06:00,06:14:00,6
