par_id,bus_delante,trip_delante,bus_detras,trip_detras,codi_parada,ordre,headway_pair,hora_delante_str,hora_detras_str,franja_hora
6003_1__6212_2,6003,6003_1,6212,6212_2,3797,1,8.533333333333303,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,2984,2,9.833333333333314,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,2685,3,10.333333333333314,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,3649,4,9.516666666666652,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,3747,5,9.199999999999989,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,482,6,9.733333333333292,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,709,7,9.699999999999989,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,1577,8,9.183333333333337,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,990,9,10.766666666666708,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,109,10,9.866666666666674,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,396,11,10.050000000000011,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,1253,12,9.049999999999955,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,1554,13,9.516666666666652,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,1099,14,9.783333333333303,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,168,15,10.150000000000034,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,929,16,9.800000000000011,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,94,17,9.666666666666686,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,1080,18,9.75,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,146,19,9.75,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,1089,20,9.133333333333326,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,213,21,7.966666666666697,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,3907,22,8.599999999999966,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,949,23,8.933333333333337,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,913,24,9.216666666666697,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,307,25,9.333333333333314,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,212,26,8.683333333333337,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,2665,27,8.75,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,2736,28,9.883333333333326,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,705,29,9.983333333333292,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,9979,30,11.666666666666686,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,2492,31,11.066666666666663,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,946,32,10.300000000000011,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,947,33,9.916666666666686,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,327,34,9.933333333333337,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,3284,35,10.300000000000011,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,2590,38,9.516666666666652,05:38:25,05:46:57,5
6003_1__6212_2,6003,6003_1,6212,6212_2,603,39,10.699999999999989,05:38:25,05:46:57,5
6046_3__6415_2,6046,6046_3,6415,6415_2,3797,1,9.616666666666674,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,2984,2,9.483333333333348,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,2685,3,9.816666666666663,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,3649,4,10.983333333333348,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,3747,5,11.333333333333314,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,482,6,10.633333333333326,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,709,7,11.03333333333336,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,1577,8,11.233333333333348,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,990,9,11.466666666666697,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,109,10,11.933333333333337,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,396,11,12.699999999999989,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,1253,12,12.949999999999989,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,1554,13,13.06666666666672,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,1099,14,10.916666666666629,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,168,15,11.600000000000023,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,929,16,11.56666666666672,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,94,17,11.0,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,1080,18,12.366666666666674,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,146,19,12.583333333333371,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,1089,20,13.383333333333326,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,213,21,13.81666666666672,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,3907,22,14.266666666666652,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,949,23,14.699999999999932,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,913,24,15.066666666666606,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,307,25,15.300000000000068,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,212,26,15.100000000000023,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,2665,27,14.81666666666672,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,2736,28,15.133333333333326,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,705,29,14.516666666666652,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,9979,30,13.316666666666606,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,2492,31,13.166666666666629,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,3282,36,10.983333333333348,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,2583,37,28.699999999999932,08:08:50,08:18:27,8
6046_3__6415_2,6046,6046_3,6415,6415_2,2590,38,11.216666666666697,08:08:50,08:18:27,8
6046_7__6415_8,6046,6046_7,6415,6415_8,3797,1,15.0,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,2984,2,17.533333333333303,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,2685,3,17.933333333333394,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,3649,4,19.183333333333167,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,3747,5,19.133333333333212,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,482,6,20.450000000000045,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,1577,8,20.666666666666742,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,990,9,19.316666666666606,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,109,10,19.51666666666665,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,396,11,17.76666666666665,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,1253,12,17.549999999999955,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,1554,13,17.11666666666656,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,1099,14,17.049999999999955,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,168,15,17.716666666666697,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,929,16,17.700000000000045,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,94,17,18.149999999999864,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,1080,18,17.183333333333394,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,146,19,17.449999999999818,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,1089,20,17.183333333333167,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,213,21,17.51666666666665,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,3907,22,17.36666666666656,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,949,23,17.333333333333485,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,913,24,18.416666666666742,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,307,25,17.966666666666697,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,212,26,17.716666666666697,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,2665,27,18.13333333333344,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,2736,28,18.73333333333335,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,705,29,19.75,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,9979,30,19.833333333333258,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,2492,31,19.26666666666665,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,946,32,20.183333333333394,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,947,33,20.033333333333303,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,327,34,19.799999999999955,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,3284,35,20.699999999999818,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,2583,37,20.966666666666697,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,2590,38,20.75,19:55:00,20:10:00,19
6046_7__6415_8,6046,6046_7,6415,6415_8,603,39,21.133333333333212,19:55:00,20:10:00,19
6047_1__6003_1,6047,6047_1,6003,6003_1,3797,1,7.316666666666663,05:31:06,05:38:25,5
6047_1__6003_1,6047,6047_1,6003,6003_1,2984,2,9.850000000000023,05:31:06,05:38:25,5
6047_1__6003_1,6047,6047_1,6003,6003_1,2685,3,10.350000000000023,05:31:06,05:38:25,5
6047_1__6003_1,6047,6047_1,6003,6003_1,3649,4,11.583333333333371,05:31:06,05:38:25,5
6047_1__6003_1,6047,6047_1,6003,6003_1,3747,5,11.433333333333337,05:31:06,05:38:25,5
6047_1__6003_1,6047,6047_1,6003,6003_1,482,6,10.866666666666674,05:31:06,05:38:25,5
6047_1__6003_1,6047,6047_1,6003,6003_1,709,7,11.166666666666686,05:31:06,05:38:25,5
6047_1__6003_1,6047,6047_1,6003,6003_1,1577,8,11.18333333333328,05:31:06,05:38:25,5
6047_1__6003_1,6047,6047_1,6003,6003_1,990,9,10.699999999999989,05:31:06,05:38:25,5
6047_1__6003_1,6047,6047_1,6003,6003_1,109,10,9.566666666666663,05:31:06,05:38:25,5
6047_1__6003_1,6047,6047_1,6003,6003_1,396,11,9.75,05:31:06,05:38:25,5
6047_1__6003_1,6047,6047_1,6003,6003_1,1253,12,9.550000000000011,05:31:06,05:38:25,5
