par_id,bus_delante,trip_delante,bus_detras,trip_detras,codi_parada,ordre,headway_pair,hora_delante_str,hora_detras_str,franja_hora
6030_1__6406_2,6030,6030_1,6406,6406_2,3797,1,8.983333333333292,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,2984,2,9.149999999999977,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,2685,3,10.933333333333337,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,3649,4,11.266666666666652,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,3747,5,11.483333333333348,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,482,6,11.550000000000011,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,709,7,11.78333333333336,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,1577,8,12.833333333333371,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,990,9,14.699999999999989,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,109,10,16.083333333333314,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,396,11,16.0,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,1253,12,16.05000000000001,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,1554,13,16.399999999999977,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,1099,14,14.633333333333326,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,168,15,13.449999999999989,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,929,16,13.083333333333314,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,94,17,12.566666666666663,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,1080,18,12.816666666666663,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,146,19,14.033333333333303,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,1089,20,12.733333333333348,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,213,21,12.766666666666652,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,3907,22,12.96666666666664,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,949,23,13.75,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,913,24,13.116666666666674,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,307,25,13.899999999999977,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,212,26,13.366666666666617,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,2665,27,12.816666666666663,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,2736,28,13.916666666666629,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,705,29,15.433333333333337,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,9979,30,14.516666666666652,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,2492,31,15.116666666666617,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,946,32,13.166666666666629,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,947,33,13.600000000000023,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,327,34,14.316666666666663,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,3284,35,14.399999999999977,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,3282,36,14.883333333333326,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,2583,37,15.46666666666664,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,2590,38,16.616666666666674,06:21:59,06:30:58,6
6030_1__6406_2,6030,6030_1,6406,6406_2,603,39,16.366666666666674,06:21:59,06:30:58,6
6030_2__6406_3,6030,6030_2,6406,6406_3,3797,1,8.016666666666652,09:12:58,09:20:59,9
