par_id,bus_delante,trip_delante,bus_detras,trip_detras,codi_parada,ordre,headway_pair,hora_delante_str,hora_detras_str,franja_hora
6020_1__6047_2,6020,6020_1,6047,6047_2,3797,1,17.0,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,2685,3,17.51666666666671,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,3649,4,19.900000000000034,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,3747,5,19.066666666666663,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,482,6,18.433333333333337,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,709,7,18.183333333333337,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,1577,8,18.10000000000008,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,990,9,20.116666666666674,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,109,10,18.366666666666674,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,396,11,17.93333333333328,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,1253,12,16.63333333333327,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,1554,13,17.30000000000001,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,1099,14,17.33333333333337,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,168,15,17.96666666666664,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,929,16,18.650000000000034,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,94,17,20.066666666666606,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,1080,18,17.5,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,146,19,18.08333333333337,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,1089,20,17.616666666666674,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,213,21,17.850000000000023,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,3907,22,16.966666666666697,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,949,23,17.23333333333335,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,913,24,17.0,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,307,25,16.98333333333335,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,212,26,16.33333333333337,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,2665,27,17.116666666666674,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,2736,28,16.299999999999955,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,705,29,16.68333333333328,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,9979,30,15.983333333333348,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,2492,31,16.100000000000023,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,946,32,16.75,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,947,33,14.68333333333328,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,327,34,15.283333333333303,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,3284,35,14.399999999999977,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,3282,36,15.383333333333326,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,2583,37,14.916666666666629,08:04:00,08:21:00,8
6020_1__6047_2,6020,6020_1,6047,6047_2,603,39,13.583333333333258,08:04:00,08:21:00,8
6020_4__6047_5,6020,6020_4,6047,6047_5,3797,1,17.0,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,2984,2,18.433333333333394,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,2685,3,17.40000000000009,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,3649,4,18.51666666666665,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,3747,5,19.51666666666665,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,482,6,19.716666666666697,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,709,7,19.283333333333303,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,1577,8,19.666666666666742,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,990,9,19.616666666666674,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,109,10,20.399999999999977,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,396,11,20.950000000000045,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,1253,12,20.83333333333337,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,1554,13,22.566666666666606,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,1099,14,23.049999999999955,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,168,15,23.699999999999932,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,929,16,22.883333333333326,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,94,17,24.133333333333326,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,1080,18,23.483333333333235,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,146,19,23.333333333333258,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,1089,20,24.083333333333258,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,213,21,24.783333333333303,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,2736,28,24.75,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,705,29,25.600000000000023,15:38:00,15:55:00,15
6020_4__6047_5,6020,6020_4,6047,6047_5,946,32,25.31666666666672,15:38:00,15:55:00,15
6026_1__6804_2,6026,6026_1,6804,6804_2,3797,1,16.01666666666665,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,2984,2,15.649999999999977,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,2685,3,15.633333333333326,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,3649,4,15.149999999999977,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,3747,5,13.950000000000045,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,482,6,12.833333333333371,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,709,7,13.583333333333371,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,1577,8,12.916666666666742,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,990,9,13.050000000000068,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,109,10,12.5,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,396,11,11.733333333333348,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,1253,12,10.75,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,1554,13,12.616666666666674,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,1099,14,13.266666666666652,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,168,15,11.916666666666629,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,929,16,12.916666666666629,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,94,17,13.666666666666629,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,1080,18,12.966666666666697,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,146,19,13.150000000000091,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,1089,20,12.666666666666629,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,213,21,13.25,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,3907,22,13.016666666666652,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,949,23,12.733333333333348,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,913,24,12.200000000000045,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,307,25,11.649999999999977,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,212,26,12.0,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,2665,27,11.950000000000045,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,2736,28,13.183333333333394,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,705,29,12.783333333333417,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,9979,30,12.416666666666629,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,2492,31,12.816666666666606,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,946,32,13.100000000000023,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,947,33,13.68333333333328,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,327,34,12.916666666666629,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,3284,35,14.549999999999955,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,3282,36,14.733333333333348,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,2583,37,13.68333333333328,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,2590,38,13.483333333333348,08:53:59,09:10:00,8
6026_1__6804_2,6026,6026_1,6804,6804_2,603,39,14.06666666666672,08:53:59,09:10:00,8
6026_2__6804_3,6026,6026_2,6804,6804_3,3797,1,16.98333333333335,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,2984,2,16.049999999999955,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,2685,3,17.100000000000023,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,3649,4,17.0,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,3747,5,17.850000000000023,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,482,6,17.699999999999932,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,709,7,20.0,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,1577,8,20.383333333333326,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,990,9,19.783333333333417,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,109,10,20.133333333333326,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,396,11,19.51666666666665,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,1253,12,18.416666666666742,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,1554,13,17.549999999999955,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,1099,14,17.18333333333328,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,168,15,18.31666666666672,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,929,16,18.133333333333326,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,94,17,17.533333333333303,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,1080,18,19.600000000000023,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,146,19,19.350000000000023,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,1089,20,19.466666666666583,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,213,21,19.549999999999955,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,3907,22,19.366666666666674,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,949,23,20.25,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,913,24,19.783333333333303,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,307,25,19.583333333333258,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,212,26,19.66666666666663,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,2665,27,20.283333333333303,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,2736,28,21.56666666666672,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,705,29,21.43333333333328,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,9979,30,21.33333333333337,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,2492,31,21.866666666666674,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,946,32,22.200000000000045,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,947,33,21.416666666666742,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,327,34,22.283333333333303,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,3284,35,22.216666666666697,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,3282,36,22.899999999999977,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,2583,37,22.283333333333303,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,2590,38,20.983333333333235,11:28:00,11:44:59,11
6026_2__6804_3,6026,6026_2,6804,6804_3,603,39,21.433333333333394,11:28:00,11:44:59,11
6038_3__6814_3,6038,6038_3,6814,6814_3,3797,1,17.0,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,2984,2,17.383333333333326,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,2685,3,17.5,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,3649,4,19.48333333333335,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,3747,5,19.33333333333337,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,482,6,18.783333333333303,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,709,7,18.566666666666606,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,1577,8,18.56666666666672,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,990,9,18.950000000000045,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,109,10,19.26666666666665,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,396,11,18.883333333333326,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,1253,12,19.966666666666697,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,1554,13,18.450000000000045,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,1099,14,18.149999999999977,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,168,15,17.116666666666674,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,929,16,17.31666666666672,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,94,17,18.649999999999977,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,1080,18,17.683333333333394,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,146,19,19.049999999999955,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,1089,20,20.649999999999977,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,213,21,20.76666666666665,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,3907,22,20.59999999999991,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,949,23,19.666666666666742,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,913,24,20.48333333333335,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,307,25,21.116666666666674,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,212,26,21.216666666666697,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,2665,27,20.799999999999955,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,2736,28,21.66666666666663,12:03:00,12:20:00,12
6038_3__6814_3,6038,6038_3,6814,6814_3,705,29,21.550000000000068,12:03:00,12:20:00,12
