par_id,bus_delante,trip_delante,bus_detras,trip_detras,codi_parada,ordre,headway_pair,hora_delante_str,hora_detras_str,franja_hora
6014_2__6802_2,6014,6014_2,6802,6802_2,3797,1,17.0,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,2984,2,17.5,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,2685,3,16.76666666666671,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,3649,4,16.116666666666674,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,3747,5,16.150000000000034,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,482,6,14.716666666666697,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,709,7,14.649999999999977,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,1577,8,14.033333333333303,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,990,9,14.616666666666674,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,109,10,13.783333333333417,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,396,11,14.833333333333371,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,1253,12,15.5,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,1554,13,14.283333333333303,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,1099,14,14.033333333333303,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,168,15,15.399999999999977,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,929,16,14.833333333333371,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,94,17,14.116666666666674,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,1080,18,14.5,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,146,19,15.733333333333348,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,1089,20,15.783333333333417,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,213,21,15.916666666666742,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,3907,22,15.849999999999909,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,949,23,16.216666666666583,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,913,24,16.850000000000023,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,307,25,17.25,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,212,26,16.666666666666742,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,2665,27,17.466666666666697,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,2736,28,17.76666666666665,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,705,29,17.883333333333326,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,9979,30,18.799999999999955,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,2492,31,19.416666666666742,08:21:00,08:38:00,8
6014_2__6802_2,6014,6014_2,6802,6802_2,946,32,18.5,08:21:00,08:38:00,8
