par_id,bus_delante,trip_delante,bus_detras,trip_detras,codi_parada,ordre,headway_pair,hora_delante_str,hora_detras_str,franja_hora
6027_1__6213_2,6027,6027_1,6213,6213_2,3797,1,8.0,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,2984,2,8.700000000000045,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,2685,3,9.033333333333303,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,3649,4,8.199999999999989,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,3747,5,8.116666666666617,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,482,6,8.666666666666629,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,709,7,8.366666666666617,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,1577,8,8.916666666666629,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,990,9,9.533333333333303,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,109,10,9.866666666666674,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,396,11,10.766666666666708,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,1253,12,10.933333333333337,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,1554,13,9.699999999999989,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,1099,14,7.699999999999989,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,168,15,6.75,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,929,16,6.28333333333336,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,94,17,5.949999999999989,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,1080,18,5.46666666666664,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,146,19,5.53333333333336,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,1089,20,4.566666666666663,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,213,21,5.78333333333336,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,3907,22,6.0,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,949,23,6.25,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,913,24,6.366666666666674,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,307,25,5.75,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,212,26,5.066666666666663,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,2665,27,5.833333333333314,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,2736,28,5.633333333333383,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,705,29,5.100000000000023,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,9979,30,6.100000000000023,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,2492,31,5.900000000000034,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,946,32,6.199999999999989,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,947,33,6.75,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,327,34,5.416666666666686,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,3284,35,5.633333333333326,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,3282,36,7.699999999999989,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,2583,37,10.0,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,2590,38,9.533333333333303,06:22:00,06:30:00,6
6027_1__6213_2,6027,6027_1,6213,6213_2,603,39,8.949999999999989,06:22:00,06:30:00,6
6027_2__6213_3,6027,6027_2,6213,6213_3,2984,2,12.150000000000091,09:22:10,09:34:19,9
6027_2__6213_3,6027,6027_2,6213,6213_3,2685,3,11.93333333333328,09:22:10,09:34:19,9
6027_2__6213_3,6027,6027_2,6213,6213_3,3649,4,14.25,09:22:10,09:34:19,9
6027_2__6213_3,6027,6027_2,6213,6213_3,3747,5,14.949999999999932,09:22:10,09:34:19,9
6027_2__6213_3,6027,6027_2,6213,6213_3,482,6,14.450000000000045,09:22:10,09:34:19,9
6027_2__6213_3,6027,6027_2,6213,6213_3,709,7,14.399999999999977,09:22:10,09:34:19,9
6027_2__6213_3,6027,6027_2,6213,6213_3,1577,8,15.149999999999977,09:22:10,09:34:19,9
6027_2__6213_3,6027,6027_2,6213,6213_3,990,9,14.383333333333326,09:22:10,09:34:19,9
6027_2__6213_3,6027,6027_2,6213,6213_3,109,10,13.616666666666674,09:22:10,09:34:19,9
6027_2__6213_3,6027,6027_2,6213,6213_3,396,11,14.633333333333326,09:22:10,09:34:19,9
6027_2__6213_3,6027,6027_2,6213,6213_3,1253,12,12.049999999999955,09:22:10,09:34:19,9
