par_id,bus_delante,trip_delante,bus_detras,trip_detras,codi_parada,ordre,headway_pair,hora_delante_str,hora_detras_str,franja_hora
6013_1__6413_1,6013,6013_1,6413,6413_1,3649,4,9.666666666666686,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,3747,5,10.28333333333336,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,482,6,10.866666666666674,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,709,7,9.116666666666674,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,1577,8,11.149999999999977,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,990,9,11.183333333333337,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,109,10,11.666666666666686,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,396,11,12.683333333333337,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,1253,12,11.633333333333326,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,1554,13,12.283333333333303,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,1099,14,12.266666666666652,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,168,15,12.25,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,929,16,13.516666666666708,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,94,17,13.06666666666672,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,1080,18,12.399999999999977,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,146,19,13.016666666666652,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,1089,20,12.900000000000034,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,213,21,14.266666666666652,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,3907,22,14.133333333333326,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,949,23,14.283333333333303,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,913,24,15.233333333333348,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,307,25,15.383333333333326,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,212,26,15.75,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,2665,27,15.083333333333371,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,2736,28,15.699999999999989,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,705,29,15.850000000000023,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,9979,30,16.866666666666674,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,2492,31,16.416666666666686,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,946,32,16.850000000000023,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,327,34,18.316666666666663,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,3284,35,20.33333333333337,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,3282,36,20.76666666666665,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,2583,37,20.25,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,2590,38,20.19999999999999,04:44:39,04:54:19,4
6013_1__6413_1,6013,6013_1,6413,6413_1,603,39,21.0,04:44:39,04:54:19,4
6013_2__6413_2,6013,6013_2,6413,6413_2,3649,4,8.816666666666663,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,3747,5,9.050000000000011,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,482,6,9.78333333333336,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,709,7,9.983333333333348,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,1577,8,9.350000000000023,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,990,9,9.950000000000045,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,109,10,11.916666666666686,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,396,11,13.183333333333337,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,1253,12,14.616666666666674,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,1554,13,15.28333333333336,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,1099,14,14.100000000000023,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,168,15,15.649999999999977,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,929,16,15.800000000000011,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,94,17,15.733333333333348,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,1080,18,16.26666666666671,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,146,19,17.96666666666664,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,1089,20,17.883333333333326,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,213,21,18.066666666666663,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,3907,22,18.149999999999977,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,949,23,18.416666666666686,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,913,24,18.399999999999977,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,307,25,18.316666666666663,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,212,26,17.883333333333326,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,2665,27,18.61666666666673,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,2736,28,19.416666666666686,07:35:44,07:44:33,7
6013_2__6413_2,6013,6013_2,6413,6413_2,705,29,20.066666666666606,07:35:44,07:44:33,7
