id_bus,viaje_n,nom_linia,sentit,ordre,nom_parada,codi_parada,hora_paso,min_paso,headway_min,headway_sec,ordre_faltantes
6409,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,03:45:00,45.0,,,16
6406,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,03:54:59,54.98,9.999999999966667,600.0,
6408,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,04:12:59,12.98,18.0,1080.0,
6415,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,04:22:00,22.0,9.000000000033333,540.0,
6024,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,04:30:59,30.98,8.999999999966667,540.0,
6411,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,04:48:59,48.98,18.0,1080.0,6
6414,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:04:00,4.0,15.000000000033333,900.0,
6124,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:10:59,10.98,6.999999999966667,420.0,
6800,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:17:59,17.98,7.0,420.0,
6413,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:26:00,26.0,8.000000000033333,480.0,
1540,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:33:59,33.98,7.999999999966667,480.0,
6211,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:41:40,41.67,7.666666666699999,460.0,
6023,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:53:00,53.0,11.333333333366665,680.0,
6401,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,06:03:59,3.98,10.999999999933333,660.0,
6215,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,06:12:40,12.67,8.666666666733333,520.0,
6050,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,06:21:59,21.98,9.333333333266667,560.0,
6409,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,06:30:00,30.0,8.0,480.0,
6407,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,06:39:00,39.0,9.0,540.0,
6406,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,06:48:00,48.0,9.000000000033333,540.0,
6036,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,06:57:00,57.0,8.999999999966667,540.0,"16,17,18"
6408,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,07:08:11,8.18,11.183333333333334,671.0,
6415,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,07:15:00,15.0,6.8166666667,409.0,19
6024,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,07:24:59,24.98,9.999999999933333,600.0,19
6056,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,07:36:26,36.43,11.45,687.0,
6411,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,07:43:59,43.98,7.55,453.0,
6055,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,07:53:59,53.98,10.0,600.0,
