id_bus,viaje_n,nom_linia,sentit,ordre,nom_parada,codi_parada,hora_paso,min_paso,headway_min,headway_sec,ordre_faltantes
6800,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:30:00,30.0,,,"2,5,6,7,8,14,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39"
6047,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:49:59,49.98,19.999999999933333,1200.0,"33,34,35,36,37,38,39"
6402,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,08:54:00,54.0,5.8166666667,349.0,"12,13,15,16,17,18"
6814,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,09:44:00,44.0,17.000000000066667,1020.0,"12,13,15,16,17,18"
6082,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,10:01:00,1.0,17.0,1020.0,"12,13,15,16,17"
6800,5,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,10:16:59,16.98,15.999999999933333,960.0,
6401,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,10:33:59,33.98,17.0,1020.0,
6047,5,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,10:55:35,55.58,21.6,1296.0,
6801,4,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,11:11:11,11.18,15.6,936.0,
6402,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,11:27:59,27.98,16.8,1008.0,
6802,4,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,11:45:00,45.0,17.00000000003333,1020.0,
6076,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,12:03:00,3.0,18.00000000003333,1080.0,
6814,4,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,12:20:00,20.0,17.0,1020.0,
6082,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,12:35:59,35.98,15.999999999933333,960.0,
6800,6,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,12:52:00,52.0,16.000000000066667,960.0,36
6401,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,13:07:59,7.98,15.999999999933333,960.0,
